time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-08T06:16:27.311Z,-33.9898,-73.3434,10,4.7,mwr,,42,1.477,0.45,us,us7000fsc4,2022-01-15T20:51:39.040Z,"166 km WSW of San Antonio, Chile",earthquake,5,1.5,0.048,42,reviewed,us,us
2021-11-08T04:52:46.930Z,-29.1954,-71.0909,77.64,4.6,mwr,,95,0.387,0.68,us,us7000fsbk,2022-01-15T20:51:39.040Z,"75 km SSW of Vallenar, Chile",earthquake,4.8,4,0.055,32,reviewed,us,us
2021-11-06T20:45:56.954Z,-20.3541,-70.0249,53.74,2.7,ml,,178,0.684,0.29,us,us7000fs3q,2022-01-15T20:51:37.040Z,"20 km SE of Iquique, Chile",earthquake,4.3,14.4,0.077,22,reviewed,us,us
2021-11-06T20:31:26.075Z,-18.2861,-69.5349,130.63,4.1,mb,,69,0.055,0.98,us,us7000fs3l,2022-01-15T20:51:37.040Z,"72 km SE of Palca, Peru",earthquake,5.8,5.7,0.158,12,reviewed,us,us
2021-11-06T19:00:36.916Z,-11.8748,-73.4439,43.64,4.8,mb,,56,3.327,0.59,us,us7000fs3a,2022-01-15T20:51:37.040Z,"55 km WNW of Pangoa, Peru",earthquake,7.9,7,0.098,32,reviewed,us,us
2021-11-05T23:19:49.868Z,-6.0799,-81.4722,10,5.1,mww,,110,6.087,0.69,us,us7000frvc,2022-01-15T20:51:35.040Z,"92 km SW of Sechura, Peru",earthquake,8.1,1.9,0.061,26,reviewed,us,us
2021-11-05T18:48:20.933Z,-19.2506,-69.7814,88.77,4.4,mb,,131,0.521,1.08,us,us7000frth,2022-01-15T20:51:34.040Z,"101 km SSE of Arica, Chile",earthquake,5.1,5.3,0.071,64,reviewed,us,us
2021-11-05T14:11:28.688Z,-28.6194,-71.3928,41.55,4.5,mwr,,94,0.499,0.79,us,us7000frq2,2022-08-07T11:24:45.333Z,"62 km W of Vallenar, Chile",earthquake,6.4,5.5,0.033,88,reviewed,us,us
2021-11-04T04:18:23.123Z,-30.3459,-71.2693,49.68,4.8,mwr,,84,0.426,0.87,us,us7000frbf,2022-01-14T17:58:59.040Z,"29 km NNW of Ovalle, Chile",earthquake,4.8,3.8,0.038,67,reviewed,us,us
2021-11-03T03:17:48.635Z,-32.6971,-70.0638,100.25,5.7,mww,,18,0.415,0.77,us,us7000fr0v,2022-01-14T17:58:56.040Z,"Chile-Argentina border region",earthquake,4.6,1.3,0.041,58,reviewed,us,us
2021-11-01T17:07:56.809Z,-12.8457,-77.046,34.35,4.5,mb,,155,0.875,0.81,us,us7000fqna,2022-01-14T17:58:51.040Z,"49 km SW of Chilca, Peru",earthquake,6.2,6.7,0.171,10,reviewed,us,us
2021-11-01T13:43:45.766Z,-31.329,-71.933,11.68,4,ml,,194,0.701,0.79,us,us7000fqhy,2022-01-14T17:58:50.040Z,"80 km WNW of Illapel, Chile",earthquake,2.7,7.4,0.046,62,reviewed,us,us
2021-11-01T01:22:18.428Z,-20.792,-69.2242,114.75,4,mb,,90,0.35,0.71,us,us7000fqea,2022-01-14T17:58:49.040Z,"115 km ESE of Iquique, Chile",earthquake,5.5,3.8,0.299,3,reviewed,us,us
2021-10-31T15:46:01.063Z,-20.4465,-68.8109,114.36,4.2,mb,,63,0.442,0.43,us,us7000fqac,2022-01-14T17:58:47.040Z,"142 km E of Iquique, Chile",earthquake,5.9,6.1,0.186,9,reviewed,us,us
2021-10-30T23:02:41.280Z,-35.1751,-73.0036,12.6,4.1,mb,,146,0.895,0.63,us,us7000fq6g,2022-01-14T17:58:46.040Z,"56 km WNW of Constitución, Chile",earthquake,3.3,5,0.185,8,reviewed,us,us
2021-10-30T07:03:09.321Z,-23.7011,-68.6612,112.99,4.2,mb,,45,0.867,0.76,us,us7000fq13,2022-01-14T17:58:44.040Z,"99 km SSW of San Pedro de Atacama, Chile",earthquake,7,7.3,0.136,15,reviewed,us,us
2021-10-30T05:13:18.090Z,-21.1648,-68.6187,137.63,4.2,mb,,52,0.82,0.5,us,us7000fq0g,2022-01-14T17:58:44.040Z,"146 km NNE of Calama, Chile",earthquake,6.3,8.9,0.186,8,reviewed,us,us
2021-10-29T22:43:48.414Z,-15.0544,-73.9473,75.97,4.5,mb,,126,4.149,0.77,us,us7000fpy4,2022-01-14T17:58:43.040Z,"17 km W of Coracora, Peru",earthquake,10.1,7.5,0.094,33,reviewed,us,us
2021-10-29T19:55:26.515Z,-15.0457,-73.9664,70.34,5.2,mww,,80,4.13,0.71,us,us7000fpw9,2022-01-14T17:58:43.040Z,"19 km W of Coracora, Peru",earthquake,7.9,4.4,0.065,23,reviewed,us,us
2021-10-28T06:23:33.503Z,-44.2337,-78.8949,10,4.3,mb,,181,4.886,0.72,us,us7000fpcq,2022-01-08T17:43:19.040Z,"Off the coast of Aisen, Chile",earthquake,6.3,2,0.201,7,reviewed,us,us
2021-10-26T03:35:42.551Z,-32.8075,-70.6858,90.64,4.6,mwr,,62,0.121,0.59,us,us6000fxix,2022-01-08T17:42:35.040Z,"Chile-Argentina border region",earthquake,3.3,3.2,0.047,44,reviewed,us,us
2021-10-25T14:39:39.204Z,-32.6743,-71.9471,27.12,4.3,ml,,174,0.429,0.53,us,us6000fxe9,2022-01-08T17:42:28.040Z,"49 km NW of Valparaíso, Chile",earthquake,4.6,12.8,0.048,56,reviewed,us,us
2021-10-24T17:29:28.632Z,-44.8951,-75.971,10,4,mwr,,182,2.83,0.9,us,us6000fx8p,2022-01-08T17:42:19.040Z,"255 km WNW of Puerto Chacabuco, Chile",earthquake,8.5,1.9,,,reviewed,us,guc
2021-10-24T05:10:06.365Z,-31.5235,-68.8749,118.24,4.2,mb,,95,0.164,0.98,us,us6000fx52,2022-01-08T17:42:13.040Z,"13 km WNW of Villa Basilio Nievas, Argentina",earthquake,7.3,3.5,0.216,8,reviewed,us,us
2021-10-23T19:43:39.320Z,-22.0535,-68.666,120.66,4.1,mb,,57,0.592,0.67,us,us6000fx2q,2022-01-08T17:42:10.040Z,"51 km NNE of Calama, Chile",earthquake,5,4.7,0.234,5,reviewed,us,us
2021-10-23T02:13:56.609Z,-33.2708,-71.7855,35.26,4.6,mwr,,58,0.273,0.66,us,us6000fwww,2022-01-08T17:42:02.040Z,"29 km SSW of Valparaíso, Chile",earthquake,3,3.8,0.037,70,reviewed,us,us
2021-10-23T01:45:26.531Z,-36.9471,-72.8077,36.73,4.3,mwr,,95,0.365,1.22,us,us6000fwwp,2022-01-08T17:42:01.040Z,"19 km E of Chiguayante, Chile",earthquake,4.3,4.5,0.042,54,reviewed,us,us
2021-10-22T11:14:49.832Z,-22.1469,-69.194,106.67,4.3,mb,,58,0.527,0.51,us,us6000fwr1,2022-01-08T17:41:57.040Z,"44 km NW of Calama, Chile",earthquake,2.2,6,0.168,10,reviewed,us,us
2021-10-22T11:06:09.492Z,-17.92,-69.2653,3.38,4.6,mb,,91,0.387,0.6,us,us6000fwr0,2022-01-08T17:41:57.040Z,"75 km ESE of Palca, Peru",earthquake,3.5,5.6,0.086,40,reviewed,us,us
2021-10-22T09:30:41.020Z,-20.2845,-70.2003,41.31,3.8,mb,,152,0.28,0.76,us,us6000fwps,2022-01-08T17:41:55.040Z,"9 km SSW of Iquique, Chile",earthquake,2.8,10.8,0.292,3,reviewed,us,us
2021-10-20T01:21:28.319Z,-45.652,-77.6608,10,4.2,mb,,249,3.852,0.58,us,us6000fw0p,2021-12-25T22:58:50.040Z,"Off the coast of Aisen, Chile",earthquake,11.2,2,0.265,4,reviewed,us,us
2021-10-19T18:37:56.192Z,-27.675,-71.2043,20.36,4.2,mwr,,170,0.54,0.92,us,us6000fvyb,2021-12-25T22:58:49.040Z,"92 km WSW of Copiapó, Chile",earthquake,3.6,5,0.063,24,reviewed,us,us
2021-10-19T00:03:33.748Z,-31.6525,-72.0135,19.86,4.2,mwr,,149,0.966,0.89,us,us6000fvrs,2022-08-08T10:24:18.458Z,"80 km W of Illapel, Chile",earthquake,4.4,1.8,0.038,68,reviewed,us,us
2021-10-18T22:23:37.090Z,-45.6841,-77.0496,10,5.1,mww,,137,3.457,1.04,us,us6000fvra,2021-12-25T22:58:47.040Z,"Off the coast of Aisen, Chile",earthquake,9.2,1.9,0.065,23,reviewed,us,us
2021-10-18T18:32:15.702Z,-45.6844,-77.1037,10,4.7,mb,,119,3.49,0.87,us,us6000fvpq,2021-12-25T22:58:47.040Z,"Off the coast of Aisen, Chile",earthquake,10,1.8,0.113,33,reviewed,us,us
2021-10-18T07:26:35.913Z,-17.208,-70.5636,134.6,3.9,mb,,145,1.102,0.44,us,us6000fvke,2021-12-25T22:58:45.040Z,"20 km WNW of Camilaca, Peru",earthquake,9,7.9,0.23,6,reviewed,us,us
2021-10-18T02:51:29.828Z,-20.1848,-70.5713,24.58,4,mwr,,161,0.527,0.69,us,us6000fvja,2021-12-25T22:58:45.040Z,"44 km W of Iquique, Chile",earthquake,2,5.3,0.05,39,reviewed,us,us
2021-10-17T16:14:20.638Z,-50.5227,-73.7844,15.88,4.3,mb,,83,1.183,0.58,us,us6000fvg9,2021-12-25T22:58:43.040Z,"109 km W of El Calafate, Argentina",earthquake,6.5,4.8,0.138,17,reviewed,us,us
2021-10-17T13:04:04.460Z,-26.0287,-71.1234,16.19,4.2,mwr,,141,0.486,0.52,us,us6000fvf1,2021-12-25T22:58:42.040Z,"94 km SW of Taltal, Chile",earthquake,3.9,3.9,0.053,34,reviewed,us,us
2021-10-16T20:14:46.472Z,-31.6739,-72.0526,15.99,3.9,mwr,,182,0.988,0.77,us,us6000fv9z,2021-12-25T22:58:39.040Z,"83 km W of Illapel, Chile",earthquake,4.6,6,0.057,30,reviewed,us,us
2021-10-16T18:45:01.364Z,-31.7062,-72.0418,10,4.4,mwr,,137,0.968,0.93,us,us6000fv9l,2021-12-25T22:58:39.040Z,"83 km W of Illapel, Chile",earthquake,2.4,1.8,0.039,63,reviewed,us,us
2021-10-16T18:34:37.858Z,-36.8987,-74.0674,10,4.4,mb,,117,0.719,0.93,us,us6000fv9h,2021-12-25T22:58:39.040Z,"77 km WNW of Arauco, Chile",earthquake,4.7,1.9,0.12,22,reviewed,us,us
2021-10-16T12:53:41.819Z,-11.5978,-77.5312,57.92,4.4,mb,,119,0.777,0.71,us,us6000fv7y,2021-12-25T22:58:38.040Z,"28 km W of Chancay, Peru",earthquake,5.2,6.8,0.077,49,reviewed,us,us
2021-10-16T07:04:24.846Z,-42.2774,-72.2325,146,4.5,mb,,80,0.167,0.89,us,us6000fv5w,2021-12-25T22:58:37.040Z,"56 km WSW of Lago Puelo, Argentina",earthquake,6.6,5.1,0.101,29,reviewed,us,us
2021-10-16T03:37:24.018Z,-31.6885,-71.9988,17.8,4.1,mwr,,150,0.94,0.75,us,us6000fv45,2021-12-25T22:58:37.040Z,"78 km W of Illapel, Chile",earthquake,4.3,2.9,0.034,83,reviewed,us,us
2021-10-15T10:57:37.915Z,-27.7977,-71.0573,28.49,3.9,mwr,,139,0.405,0.53,us,us6000fuum,2021-12-25T22:58:35.040Z,"86 km WSW of Copiapó, Chile",earthquake,4.2,5.1,0.089,12,reviewed,us,us
2021-10-15T05:41:39.886Z,-31.6866,-72.1108,10,4.3,mb,,194,1.03,0.54,us,us6000futa,2022-08-08T10:38:49.447Z,"89 km W of Illapel, Chile",earthquake,5.5,1.9,0.154,12,reviewed,us,us
2021-10-15T03:53:27.723Z,-24.4289,-68.9088,90.83,4.5,mb,,41,1.375,1.14,us,us6000fusp,2021-12-25T22:58:34.040Z,"173 km ESE of Antofagasta, Chile",earthquake,6,5.5,0.055,97,reviewed,us,us
2021-10-15T02:51:47.792Z,-12.7742,-71.3253,10,4.3,mb,,114,4.665,1.14,us,us6000fw55,2021-12-25T22:58:52.040Z,"8 km NNE of Salvación, Peru",earthquake,9,2,0.217,7,reviewed,us,us
2021-10-15T01:51:31.621Z,-16.4336,-69.9919,182.21,4.2,mb,,176,1.249,1.15,us,us6000fur4,2021-12-25T22:58:34.040Z,"45 km NW of Mazo Cruz, Peru",earthquake,10.2,8,0.176,9,reviewed,us,us
2021-10-14T17:41:36.900Z,-27.5693,-71.0023,35,4.3,ml,,179,0.613,1.07,us,us6000fumx,2021-12-18T19:59:05.040Z,"70 km WSW of Copiapó, Chile",earthquake,2.7,2,0.066,30,reviewed,us,us
2021-10-14T06:27:41.649Z,-20.1174,-70.1057,47.04,3.9,mb,,164,0.451,0.36,us,us6000fuh6,2021-12-18T19:59:04.040Z,"11 km NNE of Iquique, Chile",earthquake,4.2,8.4,0.363,2,reviewed,us,us
2021-10-14T03:22:00.733Z,-16.2845,-73.0828,51.43,4.4,mb,,139,3.34,0.85,us,us6000fufg,2021-12-18T19:59:03.040Z,"29 km SSE of Urasqui, Peru",earthquake,3.1,8,0.084,41,reviewed,us,us
2021-10-13T12:06:13.591Z,-19.8668,-69.1646,113.23,4,mb,,68,0.199,0.9,us,us6000fu7b,2021-12-18T19:59:01.040Z,"Tarapaca, Chile",earthquake,6.6,5.3,0.232,5,reviewed,us,us
2021-10-13T09:07:41.597Z,-9.1934,-78.8425,69.74,4.6,mb,,126,3.402,0.56,us,us6000fu6i,2021-12-18T19:59:01.040Z,"31 km SW of Coishco, Peru",earthquake,8.8,3.3,0.087,40,reviewed,us,us
2021-10-13T07:55:29.195Z,-50.3221,-72.25,10,5.4,mww,,47,0.951,0.85,us,us6000fu6b,2021-12-18T19:59:01.040Z,"2 km NE of El Calafate, Argentina",earthquake,6.4,1.7,0.083,14,reviewed,us,us
2021-10-12T18:01:52.757Z,-29.4024,-71.9359,10,4.4,mb,,196,0.795,0.66,us,us6000fu1v,2021-12-18T19:58:59.040Z,"84 km NW of Coquimbo, Chile",earthquake,1.7,1.9,0.311,3,reviewed,us,us
2021-10-12T04:34:35.763Z,-9.6206,-71.2681,605.13,4.1,mb,,43,2.355,0.82,us,us6000ftwq,2021-12-18T19:58:57.040Z,"170 km SSW of Tarauacá, Brazil",earthquake,11.4,8,0.06,79,reviewed,us,us
2021-10-12T04:00:04.908Z,-15.6788,-71.9801,10,4.9,mb,,127,3.058,0.93,us,us6000ftwb,2021-12-18T19:58:57.040Z,"11 km SSW of Tapay, Peru",earthquake,7.6,1.8,0.052,122,reviewed,us,us
2021-10-11T15:13:32.364Z,-27.3176,-70.5912,61.5,4.2,mwr,,132,0.214,0.5,us,us6000ftqp,2021-12-18T19:58:53.040Z,"26 km WNW of Copiapó, Chile",earthquake,6,4.5,,,reviewed,us,guc
2021-10-10T15:05:30.945Z,-11.6249,-71.7139,10,4.5,mb,,85,3.991,0.64,us,us6000ftiq,2021-12-18T19:58:47.040Z,"139 km NNW of Salvación, Peru",earthquake,4.5,1.9,0.096,32,reviewed,us,us
2021-10-10T09:23:25.242Z,-16.6391,-72.76,64.28,4.6,mb,,149,2.879,0.23,us,us6000fth3,2021-12-18T19:58:46.040Z,"5 km SW of El Cardo, Peru",earthquake,8.7,8.5,0.136,16,reviewed,us,us
2021-10-10T04:06:19.934Z,-8.7576,-74.7022,128.65,4.6,mb,,73,2.225,0.73,us,us6000ftfu,2021-12-18T19:58:46.040Z,"1 km NNE of Honoria, Peru",earthquake,6,6.7,0.052,113,reviewed,us,us
2021-10-10T00:46:59.140Z,-15.8445,-72.2282,7.74,4.5,mb,,130,3.092,0.61,us,us6000ful5,2021-12-18T19:58:45.040Z,"18 km SW of Huambo, Peru",earthquake,7.2,3.9,0.181,9,reviewed,us,us
2021-10-10T00:20:40.653Z,-11.6953,-71.6539,10,5.7,mww,,33,4.074,1.04,us,us6000fteg,2021-12-18T19:58:45.040Z,"130 km NNW of Salvación, Peru",earthquake,3.4,1.7,0.044,50,reviewed,us,us
2021-10-09T23:33:46.313Z,-21.1144,-68.8606,113.82,4.8,mwr,,36,0.589,0.64,us,us6000ftea,2021-12-18T19:58:45.040Z,"148 km N of Calama, Chile",earthquake,4.9,4.7,,,reviewed,us,guc
2021-10-09T23:11:00.241Z,-15.6179,-72.1907,10,4.4,mb,,94,3.255,0.77,us,us6000fte6,2021-12-18T19:58:45.040Z,"8 km SW of Choco, Peru",earthquake,7.4,1.9,0.098,30,reviewed,us,us
2021-10-09T17:55:34.113Z,-15.6636,-71.759,10,4.5,mb,,126,2.905,0.87,us,us6000ftcj,2021-12-18T19:58:43.040Z,"2 km SSE of Maca, Peru",earthquake,6.7,1.8,0.074,54,reviewed,us,us
2021-10-09T14:31:20.295Z,-15.6963,-72.2077,10,4.5,mb,,128,3.203,0.92,us,us6000ftbc,2021-12-18T19:58:43.040Z,"7 km ESE of Ayo, Peru",earthquake,10,1.9,0.106,26,reviewed,us,us
2021-10-09T13:23:26.116Z,-15.6349,-72.1418,10,4.3,mb,,128,3.207,1.29,us,us6000ftau,2021-12-18T19:58:42.040Z,"6 km S of Choco, Peru",earthquake,7.9,1.9,0.1,28,reviewed,us,us
2021-10-09T07:15:13.245Z,-21.7881,-68.8155,104.61,4.3,mb,,41,0.908,0.7,us,us6000ft80,2021-12-18T19:58:41.040Z,"74 km N of Calama, Chile",earthquake,6.1,8,0.138,15,reviewed,us,us
2021-10-09T05:50:11.571Z,-15.5975,-71.6721,10,4.7,mb,,140,2.888,0.51,us,us6000ft78,2021-12-18T19:58:41.040Z,"6 km NNE of Ichupampa, Peru",earthquake,9.8,1.9,0.083,44,reviewed,us,us
2021-10-09T05:21:00.488Z,-15.6174,-71.9422,10,4.3,mb,,128,3.068,0.83,us,us6000ft6t,2021-12-18T19:58:40.040Z,"4 km S of Tapay, Peru",earthquake,7.4,2,0.147,13,reviewed,us,us
2021-10-09T04:47:49.129Z,-15.5828,-71.8421,14.16,5.7,mww,,92,3.018,1.27,us,us6000ft6j,2021-12-18T19:58:40.040Z,"4 km NW of Madrigal, Peru",earthquake,7,3,0.04,61,reviewed,us,us
2021-10-08T23:14:25.139Z,-15.7322,-72.3577,10,4,mb,,186,3.256,0.76,us,us6000ft54,2021-12-18T19:58:40.040Z,"7 km E of Uñon, Peru",earthquake,5.7,2,0.299,3,reviewed,us,us
2021-10-08T09:27:59.659Z,-15.9732,-72.1475,10,4.2,mb,,174,2.943,0.91,us,us6000fsxb,2021-12-18T19:58:38.040Z,"14 km WNW of Lluta, Peru",earthquake,10.7,2,0.158,11,reviewed,us,us
2021-10-07T03:23:14.091Z,-27.5158,-70.9007,35,4.5,mb,,144,0.51,0.96,us,us6000fsic,2021-12-10T21:14:16.040Z,"58 km WSW of Copiapó, Chile",earthquake,3.7,1.6,0.313,3,reviewed,us,us
2021-10-06T18:02:26.645Z,-21.5326,-69.0108,102.73,4.2,mb,,74,0.339,0.94,us,us6000fse3,2021-12-10T21:14:14.040Z,"102 km N of Calama, Chile",earthquake,5.2,5,0.147,13,reviewed,us,us
2021-10-06T01:55:33.288Z,-45.702,-77.687,10,4.5,mwr,,226,3.847,0.59,us,us6000fs6f,2021-12-10T21:14:12.040Z,"Off the coast of Aisen, Chile",earthquake,5.2,2,,,reviewed,us,guc
2021-10-05T09:23:15.728Z,-20.4324,-69.9921,88.12,4.2,mb,,118,0.221,0.34,us,us6000frv5,2021-12-10T21:14:10.040Z,"29 km SE of Iquique, Chile",earthquake,4.9,3,0.199,7,reviewed,us,us
2021-10-04T21:32:36.712Z,-9.4904,-74.6865,116.86,4.7,mb,,78,2.626,0.99,us,us6000frpr,2021-12-10T21:14:09.040Z,"35 km ENE of Yuyapichis, Peru",earthquake,6.5,5.5,0.048,129,reviewed,us,us
2021-10-04T12:42:24.323Z,-31.7098,-72.1059,17.68,4,mwr,,161,1.018,0.59,us,us6000frjm,2021-12-10T21:14:07.040Z,"89 km W of Illapel, Chile",earthquake,4.9,4.6,0.052,35,reviewed,us,us
2021-10-04T12:36:16.366Z,-31.6899,-72.1095,16.5,4.6,mwr,,75,1.027,0.49,us,us6000frjh,2022-08-08T12:15:10.354Z,"89 km W of Illapel, Chile",earthquake,4.7,3.1,0.036,74,reviewed,us,us
2021-10-03T08:38:33.943Z,-36.9094,-74.1312,10,4.3,mwr,,117,2.307,0.7,us,us6000fra1,2021-12-10T21:14:04.040Z,"81 km WNW of Arauco, Chile",earthquake,6.3,1.9,,,reviewed,us,guc
2021-10-03T06:07:28.887Z,-20.5104,-70.7746,16.68,3.7,ml,,238,0.559,0.32,us,us6000fr9b,2021-12-10T21:14:04.040Z,"73 km WSW of Iquique, Chile",earthquake,5,10.8,0.074,24,reviewed,us,us
2021-10-03T01:17:50.286Z,-16.1781,-69.6749,217.54,4.3,mb,,106,1.415,1.29,us,us6000fr7w,2021-12-10T21:14:04.040Z,"10 km S of Ilave, Peru",earthquake,7.8,5.7,0.1,28,reviewed,us,us
2021-10-02T12:52:34.077Z,-9.5901,-71.1603,589,5.9,mww,,40,2.397,0.7,us,us6000fr2z,2021-12-10T21:14:03.040Z,"163 km SSW of Tarauacá, Brazil",earthquake,9.6,1.9,0.071,19,reviewed,us,us
2021-10-01T22:59:04.875Z,-24.2973,-70.2209,79.93,4.3,mwr,,110,0.367,0.35,us,us6000fqy1,2021-12-10T21:14:02.040Z,"73 km SSE of Antofagasta, Chile",earthquake,5.6,7.2,,,reviewed,us,guc
2021-10-01T03:06:34.729Z,-8.3018,-74.8573,141.58,4.4,mb,,67,2.206,1.05,us,us6000fqms,2021-12-10T21:14:01.040Z,"19 km NNW of Campo Verde, Peru",earthquake,8.1,7.3,0.112,25,reviewed,us,us
2021-09-30T20:19:54.890Z,-19.3262,-70.2808,33.76,4.3,mb,,134,0.709,0.68,us,us6000fqkd,2021-12-04T14:28:39.040Z,"94 km S of Arica, Chile",earthquake,2.7,8.5,0.147,13,reviewed,us,us
2021-09-30T15:54:56.726Z,-21.0565,-68.6749,130.7,4.5,mb,,160,0.759,0.69,us,us6000fqhd,2021-12-04T14:28:33.040Z,"157 km N of Calama, Chile",earthquake,4.6,9.6,0.121,21,reviewed,us,us
2021-09-30T15:09:24.162Z,-21.1202,-68.6848,136.08,4.2,mb,,102,0.753,0.68,us,us6000fqfp,2021-12-04T14:28:23.040Z,"150 km N of Calama, Chile",earthquake,6.6,7,0.167,10,reviewed,us,us
2021-09-29T01:26:03.652Z,-20.8811,-69.0273,109.24,4.4,mb,,45,0.459,0.79,us,us6000fpz1,2021-12-04T14:27:52.040Z,"138 km ESE of Iquique, Chile",earthquake,3.8,5.5,0.139,15,reviewed,us,us
2021-09-28T20:50:46.662Z,-16.1769,-70.8152,143.49,4.4,mb,,149,1.899,0.83,us,us6000fqtn,2021-12-04T14:28:54.040Z,"19 km NNW of Lloque, Peru",earthquake,11,8.8,0.115,22,reviewed,us,us
2021-09-28T08:15:59.042Z,-22.392,-68.6588,125.6,4,mb,,50,0.712,0.7,us,us7000ff4s,2021-12-04T14:30:06.040Z,"28 km ENE of Calama, Chile",earthquake,5.7,5.2,0.26,4,reviewed,us,us
2021-09-27T21:52:32.245Z,-6.8502,-72.7043,10,4.6,mb,,49,0.874,0.65,us,us7000ff01,2021-12-04T14:30:00.040Z,"86 km N of Cruzeiro do Sul, Brazil",earthquake,6.1,1.8,0.102,29,reviewed,us,us
2021-09-27T09:58:45.752Z,-30.723,-71.5157,38.65,4.5,mb,,60,0.113,0.92,us,us7000fetc,2021-12-04T14:29:54.040Z,"33 km WSW of Ovalle, Chile",earthquake,5.4,3.7,0.157,12,reviewed,us,us
2021-09-27T07:21:39.384Z,-36.8846,-74.1158,10,4.4,mb,,153,0.755,0.39,us,us7000fesn,2021-12-04T14:29:53.040Z,"81 km WNW of Arauco, Chile",earthquake,4,1.8,0.089,36,reviewed,us,us
2021-09-26T22:45:17.991Z,-21.5248,-70.505,35,4.2,mb,,180,0.603,0.73,us,us7000feq4,2021-12-04T14:29:49.040Z,"70 km NNW of Tocopilla, Chile",earthquake,2.1,2,0.215,6,reviewed,us,us
2021-09-26T09:50:13.659Z,-30.0052,-71.3745,44.83,4.4,mb,,95,0.146,0.62,us,us7000fekp,2021-12-04T14:29:43.040Z,"6 km SSW of Coquimbo, Chile",earthquake,3.3,7.7,0.155,12,reviewed,us,us
2021-09-26T06:59:40.324Z,-9.1068,-75.3637,118.57,4.4,mb,,116,2.965,0.38,us,us7000fejx,2021-12-04T14:29:41.040Z,"34 km SSW of San Alejandro, Peru",earthquake,7.9,10.1,0.078,48,reviewed,us,us
2021-09-25T18:09:22.149Z,-20.426,-68.8028,118.85,4.5,mb,,50,0.434,0.61,us,us7000feez,2021-12-04T14:29:36.040Z,"142 km E of Iquique, Chile",earthquake,6.6,7.2,0.191,8,reviewed,us,us
2021-09-23T04:06:04.699Z,-7.439,-80.8175,10,4.4,mb,,104,2.422,0.29,us,us7000ff76,2021-12-03T15:02:09.040Z,"118 km SW of Pimentel, Peru",earthquake,9.6,1.9,0.114,22,reviewed,us,us
2021-09-23T00:33:34.631Z,-36.8789,-74.1558,10,4.5,mwr,,129,2.324,0.59,us,us7000fdnr,2021-12-03T15:01:51.040Z,"84 km WNW of Arauco, Chile",earthquake,6.6,1.7,0.038,66,reviewed,us,us
2021-09-22T17:59:28.294Z,-36.8596,-74.0674,10,4.4,mb,,134,2.252,0.61,us,us7000fdkr,2021-12-03T15:01:50.040Z,"79 km WNW of Arauco, Chile",earthquake,3.5,2,0.311,3,reviewed,us,us
2021-09-22T17:42:02.066Z,-36.8298,-74.1442,10,4.9,mwr,,128,2.312,0.81,us,us7000fdki,2021-12-03T15:01:49.040Z,"86 km WNW of Arauco, Chile",earthquake,6.1,1.9,0.043,52,reviewed,us,us
2021-09-22T08:55:22.907Z,-38.1537,-73.7896,10,4,mwr,,136,1.747,1.02,us,us7000fddf,2021-12-03T15:01:45.040Z,"52 km SW of Cañete, Chile",earthquake,5.8,1.9,0.058,29,reviewed,us,us
2021-09-22T01:08:57.805Z,-18.6075,-69.2144,138.12,4,mb,,65,0.388,1,us,us7000fdal,2021-12-03T15:01:44.040Z,"115 km E of Arica, Chile",earthquake,5.8,5.7,0.156,11,reviewed,us,us
2021-09-21T15:27:23.723Z,-36.7846,-74.0312,10,4.5,mwr,,153,2.219,0.56,us,us7000fd53,2021-12-03T15:01:42.040Z,"81 km NW of Arauco, Chile",earthquake,7.7,1.9,0.05,38,reviewed,us,us
2021-09-21T15:26:19.191Z,-36.8538,-74.1337,10,4.3,mb,,203,2.305,0.37,us,us7000fd52,2021-12-03T15:01:42.040Z,"84 km WNW of Arauco, Chile",earthquake,7.9,2,0.53,1,reviewed,us,us
2021-09-21T14:29:00.803Z,-36.8367,-74.3311,10,4.2,mb,,205,2.462,0.38,us,us7000fd4y,2021-12-03T15:01:42.040Z,"100 km WNW of Arauco, Chile",earthquake,8.5,2,0.237,6,reviewed,us,us
2021-09-21T13:14:32.025Z,-36.7771,-73.9329,18.8,6.4,mww,,110,2.14,0.7,us,us7000fd4k,2021-12-07T15:14:16.474Z,"73 km W of Talcahuano, Chile",earthquake,6.2,3,0.043,52,reviewed,us,us
2021-09-20T13:58:31.114Z,-36.7712,-73.9938,13.62,4.4,mb,,170,0.645,0.56,us,us7000fcvl,2021-12-03T15:01:37.040Z,"78 km W of Talcahuano, Chile",earthquake,5.3,4.9,0.149,15,reviewed,us,us
2021-09-20T13:12:04.402Z,-36.7567,-73.9774,9.55,5.1,mww,,115,0.632,0.38,us,us7000fcvb,2021-12-03T15:01:37.040Z,"76 km W of Talcahuano, Chile",earthquake,5.2,4.5,0.071,19,reviewed,us,us
2021-09-20T12:43:49.398Z,-18.2383,-71.235,50.34,4.3,mb,,89,0.858,0.63,us,us7000fcv7,2021-12-03T15:01:37.040Z,"66 km S of Pacocha, Peru",earthquake,7.2,7.6,0.16,11,reviewed,us,us
